Cycle/PCAM,XAI Method,Sample ID,Continuity,Compactness,Correctness,Consistency,XQS
17,SHAP,2,0.167,0.462,0.036,0.381,0.494
17,SHAP,3,0.157,0.501,0.082,0.312,0.472
17,SHAP,4,0.044,0.423,0.942,0.209,0.183
17,SHAP,5,0.219,0.429,0.972,0.268,0.236
17,SHAP,6,0.124,0.482,0.122,0.23,0.428
17,SHAP,7,0.277,0.429,0.963,0.185,0.232
17,SHAP,8,0.358,0.455,0.054,0.379,0.534
17,SHAP,9,0.112,0.456,0.941,0.243,0.217
17,SHAP,10,0.037,0.459,0.114,0.211,0.398
17,SHAP,11,0.301,0.533,0.045,0.34,0.532
17,SHAP,12,0.26,0.442,0.045,0.275,0.483
17,SHAP,13,0.353,0.42,0.851,0.19,0.278
17,SHAP,14,0.227,0.454,0.071,0.225,0.459
17,SHAP,15,0.29,0.445,0.981,0.209,0.241
17,SHAP,16,0.113,0.412,0.962,0.246,0.202
17,SHAP,17,0.235,0.401,0.988,0.279,0.232
17,SHAP,18,0.539,0.472,0.965,0.322,0.342
17,SHAP,19,0.245,0.422,0.082,0.232,0.454
17,SHAP,20,0.136,0.449,0.964,0.259,0.22
17,SHAP,21,0.307,0.458,0.993,0.169,0.235
17,SHAP,22,0.107,0.41,0.989,0.137,0.166
17,SHAP,23,0.328,0.438,0.057,0.198,0.477
17,SHAP,24,0.225,0.399,0.137,0.258,0.436
17,SHAP,25,0.356,0.507,0.047,0.331,0.537
17,SHAP,26,0.27,0.395,0.982,0.165,0.212
17,SHAP,27,0.158,0.412,0.04,0.282,0.453
17,SHAP,28,0.141,0.452,0.935,0.14,0.2
17,SHAP,29,0.192,0.421,0.905,0.213,0.23
17,SHAP,30,0.191,0.461,0.131,0.26,0.445
17,SHAP,31,0.437,0.514,0.055,0.327,0.556
17,SHAP,32,0.371,0.446,0.119,0.324,0.506
17,SHAP,33,0.165,0.445,0.083,0.277,0.451
17,SHAP,34,0.308,0.415,0.095,0.268,0.474
17,SHAP,35,0.329,0.407,0.094,0.283,0.481
17,SHAP,36,0.402,0.443,0.083,0.277,0.51
17,SHAP,37,0.3,0.509,0.037,0.366,0.535
17,SHAP,38,0.339,0.433,0.118,0.283,0.484
17,SHAP,39,0.181,0.394,0.991,0.172,0.189
17,SHAP,40,0.352,0.396,0.885,0.241,0.276
17,SHAP,41,0.089,0.407,0.944,0.213,0.191
17,SHAP,42,0.36,0.43,0.121,0.27,0.485
17,SHAP,43,0.237,0.444,0.993,0.363,0.263
17,SHAP,44,0.106,0.45,0.967,0.242,0.208
17,SHAP,45,0.018,0.434,0.98,0.13,0.151
17,SHAP,46,0.135,0.441,0.991,0.193,0.194
17,SHAP,47,0.134,0.41,0.169,0.238,0.403
17,SHAP,48,0.192,0.478,0.976,0.312,0.251
17,SHAP,49,0.355,0.437,0.051,0.194,0.484
17,SHAP,50,0.087,0.433,0.014,0.231,0.434
17,SHAP,51,0.174,0.451,0.97,0.223,0.22
17,SHAP,52,0.215,0.555,0.03,0.38,0.53
17,SHAP,53,0.227,0.481,0.986,0.167,0.222
17,SHAP,54,0.328,0.393,0.985,0.143,0.22
17,SHAP,55,0.228,0.432,0.916,0.246,0.248
17,SHAP,56,0.266,0.501,0.993,0.224,0.25
17,SHAP,57,0.142,0.407,0.189,0.236,0.399
17,SHAP,58,0.217,0.42,0.96,0.186,0.216
17,SHAP,59,0.368,0.409,0.129,0.223,0.468
17,SHAP,60,0.195,0.412,0.061,0.235,0.445
17,SHAP,61,0.147,0.487,0.976,0.262,0.23
17,SHAP,62,0.259,0.445,0.985,0.149,0.217
17,SHAP,63,0.077,0.406,0.108,0.137,0.378
17,SHAP,64,0.388,0.655,0.014,0.434,0.616
17,SHAP,65,0.316,0.452,0.121,0.309,0.489
17,SHAP,66,0.381,0.542,0.019,0.258,0.54
17,SHAP,67,0.14,0.435,0.881,0.179,0.218
17,SHAP,68,0.096,0.396,0.113,0.169,0.387
17,SHAP,69,0.089,0.391,0.956,0.223,0.187
17,SHAP,70,0.214,0.454,0.98,0.344,0.258
17,SHAP,71,0.029,0.414,0.929,0.274,0.197
17,SHAP,72,0.098,0.411,0.97,0.193,0.183
17,SHAP,73,0.363,0.403,0.96,0.208,0.254
17,SHAP,74,0.425,0.405,0.967,0.175,0.259
17,SHAP,75,0.159,0.47,0.108,0.174,0.424
17,SHAP,76,0.146,0.445,0.041,0.224,0.443
17,SHAP,77,0.196,0.435,0.096,0.217,0.438
17,SHAP,78,0.133,0.45,0.123,0.262,0.43
17,SHAP,79,0.258,0.441,0.971,0.253,0.245
17,SHAP,80,0.214,0.458,0.055,0.189,0.452
17,SHAP,81,0.561,0.419,0.026,0.297,0.563
17,SHAP,82,0.207,0.45,0.97,0.275,0.241
17,SHAP,83,0.201,0.425,0.091,0.25,0.446
17,SHAP,84,0.289,0.408,0.11,0.196,0.446
17,SHAP,85,0.308,0.441,0.081,0.263,0.483
17,SHAP,86,0.25,0.427,0.06,0.223,0.46
17,SHAP,87,0.277,0.456,0.07,0.267,0.482
17,SHAP,88,0.201,0.4,0.982,0.14,0.19
17,SHAP,89,0.047,0.43,0.168,0.211,0.38
17,SHAP,90,0.155,0.42,0.975,0.238,0.209
17,SHAP,91,0.329,0.424,0.142,0.212,0.456
17,SHAP,92,0.125,0.458,0.165,0.212,0.407
17,SHAP,93,0.498,0.425,0.986,0.192,0.282
17,SHAP,94,0.224,0.404,0.969,0.315,0.244
17,SHAP,95,0.174,0.397,0.971,0.178,0.194
17,SHAP,96,0.257,0.582,0.07,0.379,0.537
17,SHAP,97,0.263,0.382,0.961,0.209,0.223
17,SHAP,98,0.321,0.489,0.968,0.233,0.269
17,SHAP,99,0.228,0.416,0.978,0.156,0.205
18,GradCAM,0,1.0,0.285,0.905,0.991,0.593
18,GradCAM,1,0.999,0.258,0.534,0.975,0.674
18,GradCAM,2,1.0,0.479,0.474,0.999,0.751
18,GradCAM,3,1.0,0.558,0.225,0.994,0.832
18,GradCAM,4,1.0,0.282,0.974,0.981,0.572
18,GradCAM,5,1.0,0.411,0.839,0.987,0.64
18,GradCAM,6,1.0,0.352,0.753,0.99,0.647
18,GradCAM,7,0.999,0.184,0.748,0.954,0.597
18,GradCAM,8,1.0,0.51,0.238,0.999,0.818
18,GradCAM,9,0.996,0.281,0.219,0.958,0.754
18,GradCAM,10,1.0,0.397,0.61,0.993,0.695
18,GradCAM,11,1.0,0.534,0.396,0.998,0.784
18,GradCAM,12,1.0,0.46,0.095,0.993,0.839
18,GradCAM,13,1.0,0.387,0.286,0.991,0.773
18,GradCAM,14,1.0,0.318,0.639,0.994,0.668
18,GradCAM,15,1.0,0.402,0.654,0.985,0.683
18,GradCAM,16,0.999,0.318,0.577,0.943,0.671
18,GradCAM,17,0.999,0.321,0.667,0.932,0.646
18,GradCAM,18,1.0,0.308,0.658,0.981,0.658
18,GradCAM,19,1.0,0.337,0.697,0.985,0.656
18,GradCAM,20,1.0,0.286,0.507,0.979,0.69
18,GradCAM,21,1.0,0.562,0.988,0.998,0.643
18,GradCAM,22,1.0,0.413,0.972,0.995,0.609
18,GradCAM,23,1.0,0.288,0.583,0.982,0.672
18,GradCAM,24,0.999,0.218,0.62,0.975,0.643
18,GradCAM,25,1.0,0.355,0.228,0.996,0.781
18,GradCAM,26,1.0,0.377,0.983,0.996,0.597
18,GradCAM,27,1.0,0.398,0.723,0.986,0.665
18,GradCAM,28,0.999,0.245,0.648,0.982,0.645
18,GradCAM,29,0.996,0.267,0.232,0.944,0.744
18,GradCAM,30,1.0,0.327,0.706,0.984,0.651
18,GradCAM,31,1.0,0.413,0.429,0.997,0.745
18,GradCAM,32,1.0,0.505,0.437,0.997,0.766
18,GradCAM,33,1.0,0.396,0.508,0.993,0.72
18,GradCAM,34,1.0,0.27,0.606,0.991,0.664
18,GradCAM,35,1.0,0.354,0.538,0.995,0.703
18,GradCAM,36,0.999,0.263,0.585,0.987,0.666
18,GradCAM,37,1.0,0.587,0.293,0.999,0.823
18,GradCAM,38,1.0,0.349,0.652,0.994,0.673
18,GradCAM,39,0.997,0.273,0.985,0.982,0.567
18,GradCAM,40,1.0,0.38,0.854,0.993,0.63
18,GradCAM,41,0.999,0.265,0.537,0.986,0.678
18,GradCAM,42,1.0,0.323,0.588,0.987,0.68
18,GradCAM,43,1.0,0.237,0.875,0.966,0.582
18,GradCAM,44,1.0,0.443,0.717,0.985,0.678
18,GradCAM,45,1.0,0.321,0.972,0.982,0.583
18,GradCAM,46,1.0,0.474,0.873,0.996,0.649
18,GradCAM,47,1.0,0.433,0.611,0.997,0.705
18,GradCAM,48,1.0,0.365,0.66,0.977,0.67
18,GradCAM,49,0.997,0.267,0.534,0.955,0.671
18,GradCAM,50,1.0,0.41,0.205,0.997,0.8
18,GradCAM,51,0.999,0.308,0.931,0.984,0.59
18,GradCAM,52,1.0,0.65,0.309,0.998,0.835
18,GradCAM,53,0.998,0.235,0.273,0.922,0.72
18,GradCAM,54,1.0,0.348,0.903,0.99,0.609
18,GradCAM,55,1.0,0.355,0.502,0.977,0.708
18,GradCAM,56,1.0,0.324,0.848,0.966,0.61
18,GradCAM,57,1.0,0.262,0.928,0.982,0.579
18,GradCAM,58,0.993,0.25,0.781,0.95,0.603
18,GradCAM,59,1.0,0.274,0.911,0.984,0.587
18,GradCAM,60,1.0,0.238,0.752,0.975,0.615
18,GradCAM,61,1.0,0.354,0.846,0.991,0.624
18,GradCAM,62,0.999,0.252,0.93,0.958,0.57
18,GradCAM,63,0.999,0.372,0.923,0.974,0.606
18,GradCAM,64,1.0,0.649,0.102,0.997,0.886
18,GradCAM,65,1.0,0.292,0.872,0.995,0.604
18,GradCAM,66,1.0,0.487,0.151,0.997,0.833
18,GradCAM,67,1.0,0.367,0.669,0.993,0.672
18,GradCAM,68,1.0,0.315,0.806,0.993,0.625
18,GradCAM,69,1.0,0.313,0.94,0.988,0.59
18,GradCAM,70,0.999,0.352,0.673,0.979,0.665
18,GradCAM,71,1.0,0.269,0.225,0.982,0.756
18,GradCAM,72,1.0,0.3,0.984,0.988,0.576
18,GradCAM,73,1.0,0.185,0.746,0.967,0.602
18,GradCAM,74,0.996,0.239,0.957,0.951,0.557
18,GradCAM,75,1.0,0.406,0.502,0.992,0.724
18,GradCAM,76,1.0,0.417,0.408,0.993,0.75
18,GradCAM,77,0.999,0.205,0.44,0.979,0.686
18,GradCAM,78,1.0,0.345,0.72,0.984,0.652
18,GradCAM,79,1.0,0.321,0.832,0.986,0.619
18,GradCAM,80,1.0,0.365,0.537,0.994,0.705
18,GradCAM,81,1.0,0.42,0.3,0.991,0.778
18,GradCAM,82,1.0,0.267,0.869,0.992,0.597
18,GradCAM,83,1.0,0.323,0.774,0.997,0.637
18,GradCAM,84,1.0,0.321,0.637,0.987,0.668
18,GradCAM,85,1.0,0.288,0.533,0.996,0.688
18,GradCAM,86,0.999,0.321,0.21,0.974,0.771
18,GradCAM,87,1.0,0.321,0.578,0.991,0.683
18,GradCAM,88,1.0,0.372,0.952,0.995,0.603
18,GradCAM,89,1.0,0.274,0.847,0.986,0.603
18,GradCAM,90,1.0,0.332,0.776,0.987,0.636
18,GradCAM,91,1.0,0.227,0.379,0.99,0.709
18,GradCAM,92,1.0,0.218,0.858,0.988,0.587
18,GradCAM,93,0.999,0.288,0.325,0.954,0.729
18,GradCAM,94,1.0,0.244,0.883,0.966,0.582
18,GradCAM,95,0.983,0.235,0.994,0.94,0.541
18,GradCAM,96,1.0,0.439,0.261,0.997,0.794
18,GradCAM,97,1.0,0.304,0.649,0.988,0.66
18,GradCAM,98,0.999,0.295,0.95,0.993,0.584
18,GradCAM,99,0.999,0.262,0.981,0.98,0.565
18,SHAP,0,0.208,0.469,0.955,0.201,0.231
18,SHAP,1,0.294,0.437,0.964,0.265,0.258
18,SHAP,2,0.315,0.446,0.052,0.39,0.525
18,SHAP,3,0.315,0.479,0.087,0.301,0.502
18,SHAP,4,0.193,0.423,0.948,0.212,0.22
18,SHAP,5,0.3,0.417,0.972,0.261,0.252
18,SHAP,6,0.261,0.402,0.101,0.231,0.448
18,SHAP,7,0.091,0.409,0.974,0.186,0.178
18,SHAP,8,0.343,0.521,0.036,0.382,0.553
18,SHAP,9,0.311,0.411,0.971,0.252,0.251
18,SHAP,10,0.218,0.399,0.14,0.209,0.421
18,SHAP,11,0.142,0.498,0.056,0.33,0.478
18,SHAP,12,0.276,0.462,0.016,0.268,0.497
18,SHAP,13,0.209,0.422,0.878,0.195,0.237
18,SHAP,14,0.489,0.461,0.056,0.224,0.529
18,SHAP,15,0.218,0.424,0.974,0.212,0.22
18,SHAP,16,0.099,0.432,0.969,0.262,0.206
18,SHAP,17,0.339,0.435,0.99,0.283,0.267
18,SHAP,18,0.272,0.462,0.988,0.313,0.265
18,SHAP,19,0.279,0.419,0.071,0.231,0.465
18,SHAP,20,0.254,0.419,0.97,0.255,0.239
18,SHAP,21,0.128,0.42,0.993,0.161,0.179
18,SHAP,22,0.294,0.418,0.989,0.136,0.215
18,SHAP,23,0.283,0.407,0.065,0.206,0.458
18,SHAP,24,0.293,0.429,0.112,0.266,0.469
18,SHAP,25,0.62,0.473,0.042,0.343,0.598
18,SHAP,26,0.239,0.403,0.981,0.164,0.206
18,SHAP,27,0.255,0.46,0.054,0.275,0.484
18,SHAP,28,0.225,0.422,0.961,0.14,0.207
18,SHAP,29,0.279,0.412,0.917,0.201,0.244
18,SHAP,30,0.223,0.451,0.132,0.25,0.448
18,SHAP,31,0.315,0.454,0.068,0.33,0.508
18,SHAP,32,0.169,0.479,0.11,0.322,0.465
18,SHAP,33,0.256,0.468,0.062,0.283,0.486
18,SHAP,34,0.223,0.48,0.128,0.26,0.459
18,SHAP,35,0.486,0.442,0.071,0.284,0.535
18,SHAP,36,0.25,0.43,0.049,0.284,0.479
18,SHAP,37,0.317,0.51,0.027,0.371,0.543
18,SHAP,38,0.26,0.45,0.104,0.282,0.472
18,SHAP,39,0.1,0.434,0.975,0.171,0.182
18,SHAP,40,0.203,0.39,0.902,0.234,0.231
18,SHAP,41,0.189,0.423,0.968,0.209,0.213
18,SHAP,42,0.19,0.434,0.071,0.268,0.455
18,SHAP,43,0.167,0.422,0.994,0.357,0.238
18,SHAP,44,0.172,0.437,0.978,0.231,0.215
18,SHAP,45,0.148,0.38,0.971,0.129,0.172
18,SHAP,46,0.173,0.48,0.984,0.189,0.215
18,SHAP,47,0.338,0.423,0.165,0.243,0.46
18,SHAP,48,0.329,0.442,0.985,0.309,0.274
18,SHAP,49,0.075,0.407,0.047,0.198,0.408
18,SHAP,50,0.235,0.435,0.015,0.238,0.473
18,SHAP,51,0.447,0.431,0.964,0.222,0.284
18,SHAP,52,0.363,0.573,0.029,0.38,0.572
18,SHAP,53,0.295,0.436,0.988,0.171,0.228
18,SHAP,54,0.117,0.397,0.986,0.147,0.169
18,SHAP,55,0.139,0.401,0.947,0.249,0.21
18,SHAP,56,0.341,0.444,0.994,0.238,0.257
18,SHAP,57,0.227,0.393,0.209,0.251,0.416
18,SHAP,58,0.143,0.422,0.959,0.185,0.198
18,SHAP,59,0.227,0.462,0.1,0.23,0.455
18,SHAP,60,0.075,0.428,0.065,0.237,0.419
18,SHAP,61,0.417,0.422,0.973,0.252,0.279
18,SHAP,62,0.136,0.426,0.981,0.154,0.184
18,SHAP,63,0.182,0.436,0.086,0.139,0.418
18,SHAP,64,0.337,0.563,0.016,0.44,0.581
18,SHAP,65,0.376,0.429,0.126,0.306,0.496
18,SHAP,66,0.275,0.422,0.017,0.248,0.482
18,SHAP,67,0.187,0.445,0.909,0.183,0.227
18,SHAP,68,0.148,0.412,0.075,0.174,0.415
18,SHAP,69,0.245,0.41,0.944,0.229,0.235
18,SHAP,70,0.284,0.454,0.99,0.34,0.272
18,SHAP,71,0.277,0.406,0.933,0.274,0.256
18,SHAP,72,0.163,0.402,0.969,0.2,0.199
18,SHAP,73,0.172,0.447,0.965,0.211,0.216
18,SHAP,74,0.301,0.416,0.979,0.175,0.228
18,SHAP,75,0.375,0.448,0.062,0.174,0.484
18,SHAP,76,0.23,0.441,0.017,0.225,0.47
18,SHAP,77,0.333,0.437,0.072,0.213,0.478
18,SHAP,78,0.127,0.453,0.121,0.259,0.43
18,SHAP,79,0.268,0.457,0.975,0.259,0.252
18,SHAP,80,0.42,0.444,0.024,0.183,0.506
18,SHAP,81,0.266,0.419,0.019,0.294,0.49
18,SHAP,82,0.169,0.489,0.974,0.281,0.241
18,SHAP,83,0.205,0.431,0.135,0.245,0.436
18,SHAP,84,0.225,0.421,0.073,0.208,0.445
18,SHAP,85,0.274,0.447,0.058,0.264,0.482
18,SHAP,86,0.089,0.432,0.067,0.213,0.416
18,SHAP,87,0.198,0.442,0.082,0.271,0.457
18,SHAP,88,0.105,0.443,0.987,0.139,0.175
18,SHAP,89,0.187,0.406,0.127,0.212,0.419
18,SHAP,90,0.264,0.479,0.978,0.257,0.255
18,SHAP,91,0.159,0.424,0.111,0.209,0.42
18,SHAP,92,0.182,0.393,0.136,0.216,0.413
18,SHAP,93,0.255,0.415,0.993,0.186,0.216
18,SHAP,94,0.288,0.413,0.958,0.307,0.263
18,SHAP,95,0.554,0.413,0.961,0.174,0.295
18,SHAP,96,0.189,0.492,0.042,0.392,0.508
18,SHAP,97,0.131,0.429,0.954,0.203,0.202
18,SHAP,98,0.1,0.407,0.97,0.231,0.192
18,SHAP,99,0.145,0.42,0.984,0.16,0.185
19,GradCAM,0,1.0,0.292,0.79,0.991,0.623
19,GradCAM,1,1.0,0.275,0.309,0.971,0.734
19,GradCAM,2,1.0,0.463,0.455,0.999,0.752
19,GradCAM,3,1.0,0.546,0.338,0.994,0.801
19,GradCAM,4,0.999,0.257,0.978,0.98,0.564
19,GradCAM,5,1.0,0.414,0.742,0.987,0.665
19,GradCAM,6,1.0,0.344,0.866,0.99,0.617
19,GradCAM,7,0.999,0.192,0.606,0.953,0.635
19,GradCAM,8,1.0,0.516,0.276,0.999,0.81
19,GradCAM,9,0.999,0.287,0.145,0.955,0.774
19,GradCAM,10,1.0,0.369,0.693,0.991,0.667
19,GradCAM,11,1.0,0.563,0.5,0.998,0.765
19,GradCAM,12,1.0,0.455,0.101,0.993,0.837
19,GradCAM,13,1.0,0.427,0.127,0.991,0.823
19,GradCAM,14,1.0,0.302,0.7,0.994,0.649
19,GradCAM,15,1.0,0.387,0.654,0.984,0.679
19,GradCAM,16,0.999,0.31,0.514,0.942,0.684
19,GradCAM,17,0.999,0.274,0.415,0.928,0.696
19,GradCAM,18,0.999,0.269,0.447,0.98,0.7
19,GradCAM,19,1.0,0.344,0.773,0.985,0.639
19,GradCAM,20,1.0,0.351,0.375,0.979,0.739
19,GradCAM,21,1.0,0.591,0.984,0.998,0.652
19,GradCAM,22,1.0,0.441,0.956,0.995,0.62
19,GradCAM,23,1.0,0.298,0.623,0.98,0.664
19,GradCAM,24,0.999,0.26,0.671,0.972,0.64
19,GradCAM,25,1.0,0.354,0.29,0.996,0.765
19,GradCAM,26,1.0,0.382,0.978,0.996,0.6
19,GradCAM,27,1.0,0.424,0.829,0.987,0.645
19,GradCAM,28,0.999,0.224,0.562,0.983,0.661
19,GradCAM,29,0.996,0.265,0.05,0.944,0.789
19,GradCAM,30,1.0,0.312,0.768,0.982,0.632
19,GradCAM,31,1.0,0.422,0.464,0.997,0.739
19,GradCAM,32,1.0,0.514,0.515,0.996,0.749
19,GradCAM,33,1.0,0.414,0.715,0.991,0.673
19,GradCAM,34,1.0,0.279,0.695,0.989,0.643
19,GradCAM,35,1.0,0.314,0.583,0.994,0.681
19,GradCAM,36,1.0,0.264,0.874,0.987,0.594
19,GradCAM,37,1.0,0.597,0.383,0.999,0.803
19,GradCAM,38,1.0,0.343,0.749,0.994,0.647
19,GradCAM,39,0.995,0.298,0.988,0.982,0.572
19,GradCAM,40,1.0,0.354,0.852,0.993,0.624
19,GradCAM,41,1.0,0.249,0.378,0.986,0.714
19,GradCAM,42,1.0,0.32,0.812,0.987,0.624
19,GradCAM,43,1.0,0.302,0.797,0.964,0.617
19,GradCAM,44,1.0,0.442,0.631,0.986,0.699
19,GradCAM,45,1.0,0.326,0.87,0.983,0.61
19,GradCAM,46,1.0,0.439,0.901,0.996,0.633
19,GradCAM,47,1.0,0.451,0.806,0.996,0.66
19,GradCAM,48,1.0,0.369,0.698,0.977,0.662
19,GradCAM,49,1.0,0.302,0.68,0.953,0.644
19,GradCAM,50,1.0,0.42,0.214,0.997,0.801
19,GradCAM,51,1.0,0.317,0.899,0.984,0.6
19,GradCAM,52,1.0,0.618,0.359,0.998,0.814
19,GradCAM,53,0.996,0.202,0.211,0.916,0.726
19,GradCAM,54,0.999,0.4,0.832,0.99,0.639
19,GradCAM,55,1.0,0.346,0.25,0.977,0.768
19,GradCAM,56,1.0,0.29,0.8,0.967,0.614
19,GradCAM,57,1.0,0.268,0.958,0.983,0.573
19,GradCAM,58,1.0,0.283,0.547,0.949,0.671
19,GradCAM,59,1.0,0.266,0.938,0.983,0.578
19,GradCAM,60,0.999,0.242,0.765,0.971,0.612
19,GradCAM,61,1.0,0.319,0.795,0.99,0.629
19,GradCAM,62,0.999,0.266,0.918,0.96,0.577
19,GradCAM,63,1.0,0.295,0.931,0.971,0.583
19,GradCAM,64,1.0,0.65,0.107,0.997,0.885
19,GradCAM,65,1.0,0.275,0.889,0.994,0.595
19,GradCAM,66,1.0,0.501,0.171,0.997,0.832
19,GradCAM,67,1.0,0.358,0.545,0.992,0.701
19,GradCAM,68,1.0,0.368,0.928,0.992,0.608
19,GradCAM,69,1.0,0.274,0.904,0.988,0.59
19,GradCAM,70,0.999,0.367,0.59,0.979,0.689
19,GradCAM,71,1.0,0.263,0.105,0.973,0.782
19,GradCAM,72,0.999,0.304,0.988,0.987,0.576
19,GradCAM,73,1.0,0.164,0.575,0.964,0.638
19,GradCAM,74,0.998,0.279,0.929,0.951,0.575
19,GradCAM,75,1.0,0.371,0.584,0.99,0.694
19,GradCAM,76,1.0,0.373,0.467,0.992,0.724
19,GradCAM,77,1.0,0.228,0.518,0.973,0.671
19,GradCAM,78,0.998,0.265,0.85,0.98,0.598
19,GradCAM,79,1.0,0.278,0.797,0.984,0.616
19,GradCAM,80,1.0,0.37,0.652,0.994,0.678
19,GradCAM,81,1.0,0.414,0.347,0.992,0.765
19,GradCAM,82,0.999,0.252,0.795,0.991,0.612
19,GradCAM,83,1.0,0.296,0.759,0.997,0.633
19,GradCAM,84,1.0,0.306,0.698,0.984,0.648
19,GradCAM,85,1.0,0.306,0.626,0.996,0.669
19,GradCAM,86,1.0,0.331,0.56,0.972,0.686
19,GradCAM,87,1.0,0.318,0.635,0.991,0.668
19,GradCAM,88,1.0,0.421,0.967,0.994,0.612
19,GradCAM,89,0.999,0.245,0.936,0.985,0.573
19,GradCAM,90,1.0,0.335,0.797,0.986,0.631
19,GradCAM,91,1.0,0.215,0.573,0.99,0.658
19,GradCAM,92,1.0,0.209,0.901,0.987,0.574
19,GradCAM,93,0.999,0.313,0.224,0.952,0.76
19,GradCAM,94,0.999,0.218,0.783,0.961,0.599
19,GradCAM,95,0.983,0.224,0.993,0.941,0.539
19,GradCAM,96,1.0,0.427,0.346,0.997,0.77
19,GradCAM,97,1.0,0.271,0.576,0.986,0.67
19,GradCAM,98,0.999,0.276,0.9,0.993,0.592
19,GradCAM,99,0.996,0.24,0.988,0.979,0.556
19,SHAP,0,0.091,0.427,0.948,0.195,0.191
19,SHAP,1,0.121,0.436,0.984,0.259,0.208
19,SHAP,2,0.333,0.409,0.047,0.378,0.518
19,SHAP,3,0.146,0.429,0.142,0.294,0.432
19,SHAP,4,0.295,0.413,0.959,0.208,0.239
19,SHAP,5,0.187,0.41,0.985,0.26,0.218
19,SHAP,6,0.298,0.448,0.124,0.23,0.463
19,SHAP,7,0.128,0.401,0.976,0.191,0.186
19,SHAP,8,0.347,0.453,0.055,0.372,0.529
19,SHAP,9,0.211,0.4,0.958,0.242,0.224
19,SHAP,10,0.235,0.414,0.109,0.212,0.438
19,SHAP,11,0.236,0.482,0.068,0.327,0.494
19,SHAP,12,0.193,0.435,0.017,0.269,0.47
19,SHAP,13,0.201,0.409,0.887,0.201,0.231
19,SHAP,14,0.19,0.434,0.052,0.237,0.452
19,SHAP,15,0.114,0.446,0.981,0.215,0.198
19,SHAP,16,0.207,0.444,0.983,0.257,0.231
19,SHAP,17,0.281,0.444,0.993,0.28,0.253
19,SHAP,18,0.392,0.467,0.994,0.321,0.296
19,SHAP,19,0.365,0.447,0.057,0.224,0.495
19,SHAP,20,0.239,0.398,0.964,0.251,0.231
19,SHAP,21,0.319,0.397,0.997,0.164,0.221
19,SHAP,22,0.113,0.42,0.991,0.135,0.169
19,SHAP,23,0.538,0.401,0.1,0.206,0.511
19,SHAP,24,0.123,0.413,0.108,0.265,0.423
19,SHAP,25,0.633,0.439,0.053,0.337,0.589
19,SHAP,26,0.107,0.413,0.983,0.165,0.176
19,SHAP,27,0.313,0.41,0.031,0.268,0.49
19,SHAP,28,0.089,0.436,0.947,0.138,0.179
19,SHAP,29,0.296,0.467,0.907,0.218,0.269
19,SHAP,30,0.069,0.426,0.11,0.239,0.406
19,SHAP,31,0.376,0.53,0.097,0.331,0.535
19,SHAP,32,0.469,0.481,0.151,0.329,0.532
19,SHAP,33,0.179,0.445,0.095,0.295,0.456
19,SHAP,34,0.089,0.426,0.133,0.258,0.41
19,SHAP,35,0.286,0.426,0.088,0.286,0.478
19,SHAP,36,0.194,0.448,0.054,0.292,0.47
19,SHAP,37,0.396,0.502,0.071,0.379,0.551
19,SHAP,38,0.283,0.428,0.152,0.287,0.461
19,SHAP,39,0.088,0.432,0.994,0.163,0.172
19,SHAP,40,0.399,0.437,0.888,0.231,0.295
19,SHAP,41,0.202,0.438,0.98,0.209,0.217
19,SHAP,42,0.236,0.444,0.082,0.264,0.466
19,SHAP,43,0.246,0.436,0.997,0.348,0.258
19,SHAP,44,0.265,0.487,0.979,0.226,0.25
19,SHAP,45,0.099,0.412,0.99,0.136,0.164
19,SHAP,46,0.235,0.41,0.987,0.186,0.211
19,SHAP,47,0.5,0.415,0.127,0.249,0.509
19,SHAP,48,0.279,0.461,0.99,0.311,0.265
19,SHAP,49,0.185,0.489,0.04,0.196,0.458
19,SHAP,50,0.346,0.423,0.007,0.236,0.5
19,SHAP,51,0.521,0.418,0.979,0.224,0.296
19,SHAP,52,0.269,0.495,0.028,0.384,0.53
19,SHAP,53,0.302,0.392,0.97,0.17,0.223
19,SHAP,54,0.136,0.403,0.992,0.148,0.174
19,SHAP,55,0.254,0.414,0.89,0.248,0.256
19,SHAP,56,0.17,0.45,0.998,0.248,0.218
19,SHAP,57,0.291,0.402,0.183,0.252,0.441
19,SHAP,58,0.207,0.44,0.977,0.19,0.215
19,SHAP,59,0.244,0.417,0.123,0.222,0.44
19,SHAP,60,0.326,0.444,0.051,0.241,0.49
19,SHAP,61,0.017,0.506,0.99,0.247,0.195
19,SHAP,62,0.228,0.449,0.967,0.159,0.217
19,SHAP,63,0.096,0.439,0.139,0.144,0.385
19,SHAP,64,0.15,0.502,0.016,0.449,0.521
19,SHAP,65,0.241,0.45,0.146,0.305,0.462
19,SHAP,66,0.268,0.435,0.006,0.262,0.49
19,SHAP,67,0.119,0.417,0.928,0.178,0.196
19,SHAP,68,0.261,0.404,0.088,0.188,0.441
19,SHAP,69,0.188,0.407,0.97,0.23,0.214
19,SHAP,70,0.22,0.445,0.993,0.338,0.253
19,SHAP,71,0.316,0.412,0.948,0.282,0.265
19,SHAP,72,0.165,0.453,0.991,0.206,0.208
19,SHAP,73,0.388,0.441,0.955,0.21,0.271
19,SHAP,74,0.104,0.424,0.976,0.168,0.18
19,SHAP,75,0.116,0.429,0.077,0.171,0.41
