Cycle/CIFAR,XAI Method,Sample ID,Continuity,Compactness,Correctness,Consistency,XQS
12,SHAP,57,0.348,0.586,0.091,0.421,0.566
12,SHAP,58,0.127,0.472,0.01,0.255,0.461
12,SHAP,59,0.165,0.466,0.042,0.154,0.436
12,SHAP,60,0.133,0.523,0.007,0.312,0.49
12,SHAP,61,0.07,0.45,0.105,0.225,0.41
12,SHAP,62,0.075,0.452,0.127,0.229,0.407
12,SHAP,63,0.133,0.472,0.008,0.19,0.447
12,SHAP,64,0.246,0.471,0.195,0.28,0.45
12,SHAP,65,0.233,0.513,0.08,0.225,0.473
12,SHAP,66,0.151,0.473,0.132,0.256,0.437
12,SHAP,67,0.096,0.47,0.039,0.199,0.431
12,SHAP,68,0.394,0.511,0.172,0.353,0.522
12,SHAP,69,0.226,0.459,0.08,0.273,0.469
12,SHAP,70,0.075,0.542,0.146,0.237,0.427
12,SHAP,71,0.16,0.519,0.021,0.202,0.465
12,SHAP,72,0.168,0.475,0.067,0.25,0.456
12,SHAP,73,0.164,0.492,0.298,0.289,0.412
12,SHAP,74,0.172,0.467,0.008,0.236,0.467
12,SHAP,75,0.104,0.506,0.045,0.23,0.449
12,SHAP,76,0.162,0.475,0.015,0.274,0.474
12,SHAP,77,0.169,0.448,0.097,0.238,0.439
12,SHAP,78,0.091,0.464,0.006,0.152,0.425
12,SHAP,79,0.24,0.47,0.079,0.316,0.487
12,SHAP,80,0.134,0.48,0.011,0.25,0.464
12,SHAP,81,0.075,0.485,0.044,0.222,0.434
12,SHAP,82,0.088,0.478,0.007,0.3,0.465
12,SHAP,83,0.238,0.506,0.033,0.227,0.484
12,SHAP,84,0.102,0.487,0.419,0.255,0.356
12,SHAP,85,0.13,0.461,0.098,0.275,0.442
12,SHAP,86,0.099,0.464,0.025,0.255,0.448
12,SHAP,87,0.011,0.466,0.059,0.202,0.405
12,SHAP,88,0.124,0.461,0.102,0.159,0.41
12,SHAP,89,0.119,0.49,0.078,0.231,0.441
12,SHAP,90,0.057,0.456,0.175,0.183,0.38
12,SHAP,91,0.221,0.468,0.026,0.235,0.475
12,SHAP,92,0.139,0.519,0.026,0.214,0.461
12,SHAP,93,0.138,0.52,0.01,0.261,0.477
12,SHAP,94,0.114,0.457,0.013,0.263,0.455
12,SHAP,95,0.145,0.475,0.008,0.227,0.459
12,SHAP,96,0.142,0.542,0.092,0.258,0.462
12,SHAP,97,0.195,0.474,0.116,0.259,0.453
12,SHAP,98,0.184,0.469,0.382,0.268,0.385
12,SHAP,99,0.105,0.46,0.01,0.22,0.444
13,GradCAM,0,0.976,0.41,0.08,0.995,0.825
13,GradCAM,1,0.971,0.434,0.23,0.99,0.791
13,GradCAM,2,0.962,0.353,0.205,0.968,0.77
13,GradCAM,3,0.872,0.397,0.107,0.991,0.788
13,GradCAM,4,0.947,0.365,0.309,0.99,0.748
13,GradCAM,5,0.872,0.297,0.085,0.99,0.768
13,GradCAM,6,0.99,0.487,0.329,0.998,0.786
13,GradCAM,7,0.858,0.329,0.035,0.985,0.784
13,GradCAM,8,0.643,0.365,0.296,0.978,0.673
13,GradCAM,9,0.939,0.375,0.33,0.985,0.742
13,GradCAM,10,0.957,0.457,0.02,0.996,0.847
13,GradCAM,11,0.965,0.389,0.146,0.995,0.801
13,GradCAM,12,0.97,0.454,0.289,0.998,0.783
13,GradCAM,13,0.92,0.407,0.176,0.988,0.785
13,GradCAM,14,0.938,0.353,0.119,0.979,0.788
13,GradCAM,15,0.841,0.346,0.153,0.977,0.753
13,GradCAM,16,0.918,0.391,0.501,0.989,0.699
13,GradCAM,17,0.94,0.319,0.077,0.985,0.792
13,GradCAM,18,0.934,0.45,0.424,0.993,0.738
13,GradCAM,19,0.88,0.328,0.057,0.976,0.782
13,GradCAM,20,0.821,0.436,0.033,0.985,0.802
13,GradCAM,21,0.92,0.348,0.039,0.982,0.803
13,GradCAM,22,0.896,0.384,0.255,0.955,0.745
13,GradCAM,23,0.969,0.411,0.502,0.987,0.716
13,GradCAM,24,0.949,0.4,0.108,0.985,0.806
13,GradCAM,25,0.864,0.317,0.247,0.98,0.728
13,GradCAM,26,0.854,0.397,0.226,0.984,0.752
13,GradCAM,27,0.853,0.285,0.059,0.98,0.765
13,GradCAM,28,0.883,0.311,0.175,0.991,0.752
13,GradCAM,29,0.957,0.437,0.31,0.995,0.77
13,GradCAM,30,0.928,0.4,0.202,0.996,0.781
13,GradCAM,31,0.929,0.362,0.04,0.991,0.811
13,GradCAM,32,0.985,0.334,0.187,0.994,0.781
13,GradCAM,33,0.959,0.363,0.572,0.989,0.685
13,GradCAM,34,0.99,0.403,0.43,0.991,0.738
13,GradCAM,35,0.844,0.392,0.047,0.989,0.794
13,GradCAM,36,0.651,0.403,0.772,0.984,0.567
13,GradCAM,37,0.898,0.353,0.045,0.985,0.798
13,GradCAM,38,0.922,0.395,0.139,0.984,0.79
13,GradCAM,39,0.849,0.439,0.027,0.99,0.813
13,GradCAM,40,0.695,0.399,0.445,0.985,0.658
13,GradCAM,41,0.882,0.402,0.102,0.997,0.795
13,GradCAM,42,0.891,0.37,0.316,0.981,0.731
13,GradCAM,43,0.731,0.323,0.051,0.96,0.741
13,GradCAM,44,0.829,0.347,0.025,0.991,0.786
13,GradCAM,45,0.916,0.392,0.333,0.993,0.742
13,GradCAM,46,0.867,0.424,0.007,0.989,0.818
13,GradCAM,47,0.989,0.378,0.109,0.996,0.813
13,GradCAM,48,0.989,0.419,0.274,0.995,0.782
13,GradCAM,49,0.819,0.364,0.053,0.955,0.771
13,GradCAM,50,0.958,0.388,0.067,0.981,0.815
13,GradCAM,51,0.972,0.381,0.047,0.985,0.823
13,GradCAM,52,0.919,0.414,0.324,0.996,0.751
13,GradCAM,53,0.751,0.262,0.065,0.946,0.723
13,GradCAM,54,0.782,0.293,0.243,0.981,0.703
13,GradCAM,55,0.915,0.385,0.299,0.995,0.749
13,GradCAM,56,0.75,0.384,0.017,0.986,0.776
13,GradCAM,57,0.986,0.448,0.392,0.99,0.758
13,GradCAM,58,0.983,0.499,0.007,0.994,0.867
13,GradCAM,59,0.959,0.382,0.052,0.991,0.82
13,GradCAM,60,0.933,0.411,0.048,0.995,0.823
13,GradCAM,61,0.913,0.463,0.26,0.986,0.776
13,GradCAM,62,0.914,0.366,0.424,0.996,0.713
13,GradCAM,63,0.877,0.351,0.026,0.995,0.799
13,GradCAM,64,0.968,0.479,0.014,0.995,0.857
13,GradCAM,65,0.904,0.429,0.048,0.995,0.82
13,GradCAM,66,0.896,0.36,0.136,0.966,0.772
13,GradCAM,67,0.763,0.393,0.02,0.991,0.782
13,GradCAM,68,0.942,0.446,0.575,0.993,0.701
13,GradCAM,69,0.992,0.472,0.314,0.996,0.786
13,GradCAM,70,0.948,0.491,0.027,0.996,0.852
13,GradCAM,71,0.814,0.393,0.011,0.98,0.794
13,GradCAM,72,0.98,0.425,0.04,0.996,0.84
13,GradCAM,73,0.897,0.501,0.106,0.993,0.821
13,GradCAM,74,0.862,0.418,0.057,0.996,0.805
13,GradCAM,75,0.963,0.405,0.069,0.992,0.823
13,GradCAM,76,0.896,0.365,0.063,0.987,0.796
13,GradCAM,77,0.847,0.273,0.306,0.956,0.693
13,GradCAM,78,0.879,0.341,0.117,0.979,0.77
13,GradCAM,79,0.643,0.473,0.485,0.99,0.656
13,GradCAM,80,0.892,0.438,0.021,0.987,0.824
13,GradCAM,81,0.831,0.371,0.108,0.972,0.767
13,GradCAM,82,0.936,0.347,0.016,0.988,0.814
13,GradCAM,83,0.96,0.411,0.193,0.994,0.793
13,GradCAM,84,0.957,0.311,0.389,0.971,0.712
13,GradCAM,85,0.922,0.391,0.135,0.995,0.793
13,GradCAM,86,0.956,0.415,0.04,0.995,0.832
13,GradCAM,87,0.944,0.384,0.011,0.99,0.827
13,GradCAM,88,0.951,0.363,0.052,0.974,0.809
13,GradCAM,89,0.966,0.418,0.388,0.992,0.747
13,GradCAM,90,0.974,0.34,0.237,0.992,0.767
13,GradCAM,91,0.97,0.415,0.029,0.992,0.837
13,GradCAM,92,0.937,0.339,0.069,0.991,0.799
13,GradCAM,93,0.779,0.431,0.046,0.997,0.79
13,GradCAM,94,0.949,0.351,0.092,0.989,0.799
13,GradCAM,95,0.919,0.383,0.08,0.992,0.803
13,GradCAM,96,0.938,0.435,0.353,0.997,0.754
13,GradCAM,97,0.941,0.434,0.25,0.991,0.779
13,GradCAM,98,0.845,0.428,0.213,0.98,0.76
13,GradCAM,99,0.968,0.391,0.049,0.991,0.825
13,SHAP,0,0.184,0.49,0.013,0.27,0.483
13,SHAP,1,0.102,0.524,0.096,0.251,0.446
13,SHAP,2,0.123,0.464,0.127,0.214,0.419
13,SHAP,3,0.1,0.435,0.018,0.19,0.426
13,SHAP,4,0.037,0.46,0.039,0.142,0.4
13,SHAP,5,0.119,0.459,0.047,0.217,0.437
13,SHAP,6,0.181,0.48,0.061,0.175,0.443
13,SHAP,7,0.248,0.516,0.049,0.378,0.523
13,SHAP,8,0.099,0.533,0.653,0.213,0.298
13,SHAP,9,0.092,0.469,0.188,0.189,0.39
13,SHAP,10,0.017,0.465,0.015,0.215,0.421
13,SHAP,11,0.249,0.499,0.005,0.233,0.494
13,SHAP,12,0.204,0.507,0.281,0.247,0.419
13,SHAP,13,0.183,0.508,0.014,0.203,0.47
13,SHAP,14,0.279,0.494,0.406,0.254,0.405
13,SHAP,15,0.157,0.502,0.006,0.22,0.468
13,SHAP,16,0.161,0.479,0.703,0.277,0.303
13,SHAP,17,0.171,0.479,0.006,0.226,0.468
13,SHAP,18,0.188,0.506,0.023,0.281,0.488
13,SHAP,19,0.148,0.456,0.106,0.297,0.449
13,SHAP,20,0.125,0.498,0.073,0.326,0.469
13,SHAP,21,0.1,0.457,0.003,0.282,0.459
13,SHAP,22,0.183,0.583,0.579,0.246,0.358
13,SHAP,23,0.269,0.498,0.091,0.26,0.484
13,SHAP,24,0.072,0.493,0.005,0.166,0.432
13,SHAP,25,0.089,0.487,0.083,0.298,0.448
13,SHAP,26,0.193,0.443,0.024,0.197,0.452
13,SHAP,27,0.11,0.454,0.085,0.225,0.426
13,SHAP,28,0.082,0.452,0.016,0.284,0.45
13,SHAP,29,0.131,0.481,0.063,0.162,0.428
13,SHAP,30,0.227,0.475,0.098,0.272,0.469
13,SHAP,31,0.104,0.439,0.014,0.167,0.424
13,SHAP,32,0.167,0.445,0.026,0.243,0.457
13,SHAP,33,0.136,0.482,0.796,0.319,0.285
13,SHAP,34,0.212,0.459,0.246,0.246,0.417
13,SHAP,35,0.077,0.471,0.113,0.206,0.41
13,SHAP,36,0.13,0.44,0.248,0.183,0.376
13,SHAP,37,0.16,0.471,0.088,0.221,0.441
13,SHAP,38,0.042,0.533,0.428,0.295,0.361
13,SHAP,39,0.1,0.539,0.014,0.28,0.476
13,SHAP,40,0.149,0.452,0.479,0.174,0.324
13,SHAP,41,0.131,0.484,0.006,0.224,0.458
13,SHAP,42,0.113,0.526,0.64,0.307,0.326
13,SHAP,43,0.124,0.522,0.002,0.269,0.478
13,SHAP,44,0.136,0.452,0.032,0.209,0.441
13,SHAP,45,0.204,0.471,0.143,0.215,0.437
13,SHAP,46,0.104,0.448,0.041,0.168,0.42
13,SHAP,47,0.13,0.447,0.061,0.236,0.438
13,SHAP,48,0.158,0.508,0.119,0.254,0.45
13,SHAP,49,0.105,0.484,0.005,0.291,0.469
13,SHAP,50,0.033,0.443,0.015,0.162,0.405
13,SHAP,51,0.203,0.473,0.083,0.196,0.447
13,SHAP,52,0.166,0.503,0.144,0.257,0.445
13,SHAP,53,0.14,0.503,0.004,0.256,0.474
13,SHAP,54,0.284,0.492,0.688,0.258,0.337
13,SHAP,55,0.097,0.48,0.067,0.248,0.439
13,SHAP,56,0.299,0.467,0.034,0.294,0.506
13,SHAP,57,0.396,0.531,0.043,0.416,0.575
13,SHAP,58,0.086,0.511,0.008,0.25,0.46
13,SHAP,59,0.035,0.48,0.016,0.159,0.415
13,SHAP,60,0.12,0.524,0.008,0.303,0.485
13,SHAP,61,0.133,0.484,0.097,0.228,0.437
13,SHAP,62,0.042,0.485,0.055,0.23,0.426
13,SHAP,63,0.085,0.52,0.006,0.192,0.448
13,SHAP,64,0.212,0.442,0.161,0.275,0.442
13,SHAP,65,0.201,0.488,0.034,0.223,0.47
13,SHAP,66,0.271,0.527,0.091,0.255,0.49
13,SHAP,67,0.094,0.455,0.033,0.195,0.428
13,SHAP,68,0.286,0.578,0.237,0.357,0.496
13,SHAP,69,0.167,0.483,0.056,0.276,0.467
13,SHAP,70,0.247,0.598,0.079,0.239,0.501
13,SHAP,71,0.197,0.484,0.017,0.203,0.467
13,SHAP,72,0.111,0.493,0.076,0.253,0.445
13,SHAP,73,0.156,0.577,0.235,0.276,0.443
13,SHAP,74,0.104,0.462,0.003,0.233,0.449
13,SHAP,75,0.193,0.47,0.071,0.223,0.454
13,SHAP,76,0.092,0.455,0.011,0.262,0.449
13,SHAP,77,0.109,0.458,0.057,0.238,0.437
13,SHAP,78,0.157,0.468,0.003,0.149,0.443
13,SHAP,79,0.177,0.464,0.088,0.314,0.467
13,SHAP,80,0.152,0.537,0.006,0.236,0.48
13,SHAP,81,0.173,0.489,0.024,0.214,0.463
13,SHAP,82,0.208,0.459,0.005,0.298,0.49
13,SHAP,83,0.168,0.525,0.031,0.22,0.471
13,SHAP,84,0.139,0.463,0.674,0.252,0.295
13,SHAP,85,0.142,0.486,0.057,0.271,0.46
13,SHAP,86,0.126,0.456,0.016,0.248,0.454
13,SHAP,87,0.034,0.496,0.083,0.211,0.414
13,SHAP,88,0.17,0.476,0.074,0.148,0.43
13,SHAP,89,0.145,0.484,0.032,0.237,0.459
13,SHAP,90,0.142,0.47,0.095,0.178,0.424
13,SHAP,91,0.148,0.505,0.029,0.234,0.464
13,SHAP,92,0.14,0.491,0.029,0.215,0.454
13,SHAP,93,0.233,0.479,0.007,0.254,0.49
13,SHAP,94,0.162,0.475,0.007,0.266,0.474
13,SHAP,95,0.147,0.497,0.009,0.228,0.466
13,SHAP,96,0.175,0.499,0.071,0.258,0.465
13,SHAP,97,0.085,0.482,0.081,0.256,0.435
13,SHAP,98,0.155,0.456,0.146,0.279,0.436
13,SHAP,99,0.25,0.469,0.007,0.221,0.483
14,GradCAM,0,0.975,0.387,0.079,0.996,0.82
14,GradCAM,1,0.946,0.426,0.222,0.99,0.785
14,GradCAM,2,0.924,0.332,0.421,0.97,0.701
14,GradCAM,3,0.858,0.409,0.083,0.991,0.794
14,GradCAM,4,0.954,0.368,0.164,0.99,0.787
14,GradCAM,5,0.87,0.3,0.058,0.991,0.776
14,GradCAM,6,0.987,0.48,0.251,0.998,0.804
14,GradCAM,7,0.9,0.366,0.033,0.985,0.804
14,GradCAM,8,0.853,0.357,0.68,0.977,0.627
14,GradCAM,9,0.941,0.394,0.262,0.985,0.765
14,GradCAM,10,0.963,0.454,0.02,0.996,0.849
14,GradCAM,11,0.954,0.402,0.15,0.995,0.8
14,GradCAM,12,0.967,0.445,0.36,0.998,0.763
14,GradCAM,13,0.896,0.402,0.15,0.989,0.784
14,GradCAM,14,0.946,0.363,0.58,0.98,0.677
14,GradCAM,15,0.873,0.354,0.11,0.978,0.774
14,GradCAM,16,0.925,0.373,0.769,0.99,0.63
14,GradCAM,17,0.926,0.352,0.055,0.984,0.802
14,GradCAM,18,0.946,0.464,0.24,0.993,0.791
14,GradCAM,19,0.916,0.356,0.037,0.975,0.802
14,GradCAM,20,0.724,0.473,0.017,0.986,0.791
14,GradCAM,21,0.832,0.34,0.038,0.982,0.779
14,GradCAM,22,0.838,0.373,0.614,0.957,0.639
14,GradCAM,23,0.952,0.4,0.374,0.987,0.741
14,GradCAM,24,0.923,0.385,0.106,0.985,0.797
14,GradCAM,25,0.866,0.305,0.279,0.981,0.718
14,GradCAM,26,0.832,0.411,0.098,0.984,0.783
14,GradCAM,27,0.904,0.269,0.037,0.979,0.779
14,GradCAM,28,0.895,0.317,0.18,0.991,0.756
14,GradCAM,29,0.979,0.434,0.268,0.995,0.785
14,GradCAM,30,0.923,0.404,0.087,0.996,0.809
14,GradCAM,31,0.898,0.375,0.016,0.991,0.812
14,GradCAM,32,0.985,0.357,0.208,0.994,0.782
14,GradCAM,33,0.94,0.392,0.78,0.989,0.635
14,GradCAM,34,0.994,0.431,0.214,0.992,0.801
14,GradCAM,35,0.861,0.392,0.03,0.989,0.803
14,GradCAM,36,0.666,0.411,0.696,0.985,0.592
14,GradCAM,37,0.9,0.347,0.026,0.985,0.802
14,GradCAM,38,0.902,0.399,0.521,0.985,0.691
14,GradCAM,39,0.788,0.441,0.028,0.99,0.798
14,GradCAM,40,0.777,0.391,0.759,0.986,0.599
14,GradCAM,41,0.88,0.41,0.098,0.997,0.797
14,GradCAM,42,0.895,0.358,0.762,0.98,0.618
14,GradCAM,43,0.692,0.34,0.052,0.962,0.736
14,GradCAM,44,0.824,0.353,0.033,0.992,0.784
14,GradCAM,45,0.888,0.408,0.345,0.993,0.736
14,GradCAM,46,0.863,0.43,0.011,0.99,0.818
14,GradCAM,47,0.982,0.37,0.154,0.995,0.798
14,GradCAM,48,0.986,0.41,0.279,0.995,0.778
14,GradCAM,49,0.875,0.363,0.012,0.955,0.795
14,GradCAM,50,0.929,0.39,0.101,0.982,0.8
14,GradCAM,51,0.949,0.402,0.026,0.985,0.828
14,GradCAM,52,0.921,0.416,0.353,0.996,0.745
14,GradCAM,53,0.737,0.269,0.162,0.948,0.698
14,GradCAM,54,0.805,0.307,0.579,0.982,0.629
14,GradCAM,55,0.946,0.385,0.288,0.995,0.76
14,GradCAM,56,0.733,0.376,0.009,0.987,0.772
14,GradCAM,57,0.986,0.461,0.167,0.991,0.818
14,GradCAM,58,0.98,0.478,0.007,0.994,0.861
14,GradCAM,59,0.974,0.387,0.059,0.991,0.823
14,GradCAM,60,0.942,0.398,0.066,0.995,0.817
14,GradCAM,61,0.922,0.46,0.056,0.987,0.828
14,GradCAM,62,0.948,0.373,0.341,0.996,0.744
14,GradCAM,63,0.856,0.391,0.047,0.994,0.799
14,GradCAM,64,0.955,0.474,0.005,0.995,0.855
14,GradCAM,65,0.889,0.432,0.017,0.996,0.825
14,GradCAM,66,0.816,0.35,0.086,0.962,0.761
14,GradCAM,67,0.772,0.404,0.032,0.991,0.784
14,GradCAM,68,0.925,0.45,0.346,0.994,0.756
14,GradCAM,69,0.991,0.461,0.242,0.996,0.801
14,GradCAM,70,0.98,0.485,0.016,0.996,0.861
14,GradCAM,71,0.82,0.4,0.008,0.981,0.798
14,GradCAM,72,0.988,0.436,0.037,0.995,0.846
14,GradCAM,73,0.932,0.481,0.195,0.993,0.803
14,GradCAM,74,0.893,0.424,0.027,0.996,0.822
14,GradCAM,75,0.971,0.408,0.081,0.993,0.823
14,GradCAM,76,0.928,0.364,0.043,0.988,0.809
14,GradCAM,77,0.719,0.291,0.171,0.955,0.698
14,GradCAM,78,0.905,0.355,0.107,0.978,0.783
14,GradCAM,79,0.635,0.46,0.15,0.991,0.734
14,GradCAM,80,0.956,0.423,0.018,0.985,0.836
14,GradCAM,81,0.803,0.366,0.116,0.974,0.757
14,GradCAM,82,0.896,0.318,0.01,0.987,0.798
14,GradCAM,83,0.959,0.405,0.119,0.995,0.81
14,GradCAM,84,0.927,0.295,0.8,0.972,0.598
14,GradCAM,85,0.929,0.369,0.099,0.996,0.799
14,GradCAM,86,0.936,0.429,0.02,0.995,0.835
14,GradCAM,87,0.893,0.362,0.011,0.99,0.808
14,GradCAM,88,0.956,0.385,0.033,0.971,0.82
14,GradCAM,89,0.957,0.429,0.312,0.992,0.766
14,GradCAM,90,0.969,0.343,0.135,0.991,0.792
14,GradCAM,91,0.936,0.429,0.038,0.993,0.83
14,GradCAM,92,0.962,0.367,0.106,0.992,0.804
14,GradCAM,93,0.781,0.427,0.054,0.997,0.788
14,GradCAM,94,0.95,0.363,0.063,0.989,0.81
14,GradCAM,95,0.917,0.384,0.056,0.992,0.809
14,GradCAM,96,0.939,0.439,0.27,0.997,0.776
14,GradCAM,97,0.949,0.454,0.246,0.991,0.787
14,GradCAM,98,0.897,0.409,0.377,0.981,0.728
14,GradCAM,99,0.954,0.39,0.054,0.991,0.82
14,SHAP,0,0.087,0.488,0.005,0.276,0.461
14,SHAP,1,0.188,0.482,0.056,0.24,0.463
14,SHAP,2,0.091,0.483,0.053,0.21,0.433
14,SHAP,3,0.056,0.5,0.014,0.183,0.431
14,SHAP,4,0.04,0.467,0.021,0.157,0.411
14,SHAP,5,0.134,0.462,0.044,0.225,0.444
14,SHAP,6,0.157,0.525,0.032,0.176,0.456
14,SHAP,7,0.245,0.552,0.015,0.37,0.538
14,SHAP,8,0.107,0.502,0.812,0.219,0.254
14,SHAP,9,0.218,0.489,0.136,0.193,0.441
14,SHAP,10,0.228,0.452,0.003,0.208,0.471
14,SHAP,11,0.193,0.508,0.003,0.236,0.483
14,SHAP,12,0.224,0.497,0.204,0.26,0.444
14,SHAP,13,0.157,0.457,0.014,0.216,0.454
14,SHAP,14,0.217,0.532,0.866,0.25,0.284
14,SHAP,15,0.176,0.475,0.002,0.215,0.466
14,SHAP,16,0.2,0.522,0.823,0.279,0.295
14,SHAP,17,0.095,0.508,0.004,0.224,0.456
14,SHAP,18,0.212,0.504,0.01,0.296,0.5
14,SHAP,19,0.107,0.477,0.105,0.303,0.445
14,SHAP,20,0.079,0.482,0.088,0.33,0.451
14,SHAP,21,0.115,0.483,0.002,0.278,0.469
14,SHAP,22,0.212,0.525,0.816,0.242,0.291
14,SHAP,23,0.21,0.478,0.015,0.257,0.483
14,SHAP,24,0.085,0.453,0.003,0.17,0.426
14,SHAP,25,0.202,0.489,0.032,0.298,0.489
14,SHAP,26,0.156,0.477,0.008,0.183,0.452
14,SHAP,27,0.182,0.483,0.087,0.227,0.451
14,SHAP,28,0.154,0.455,0.019,0.277,0.467
14,SHAP,29,0.142,0.489,0.064,0.159,0.432
14,SHAP,30,0.136,0.458,0.053,0.265,0.451
14,SHAP,31,0.166,0.449,0.008,0.182,0.447
14,SHAP,32,0.19,0.462,0.012,0.253,0.473
14,SHAP,33,0.213,0.458,0.876,0.316,0.278
14,SHAP,34,0.123,0.472,0.216,0.254,0.408
14,SHAP,35,0.128,0.51,0.114,0.212,0.434
14,SHAP,36,0.174,0.453,0.142,0.189,0.419
14,SHAP,37,0.216,0.473,0.096,0.221,0.453
14,SHAP,38,0.089,0.533,0.529,0.307,0.35
14,SHAP,39,0.146,0.497,0.008,0.278,0.478
14,SHAP,40,0.079,0.506,0.638,0.167,0.279
14,SHAP,41,0.089,0.529,0.002,0.223,0.46
14,SHAP,42,0.245,0.575,0.858,0.315,0.319
14,SHAP,43,0.049,0.485,0.001,0.277,0.452
14,SHAP,44,0.143,0.458,0.011,0.203,0.448
14,SHAP,45,0.134,0.483,0.15,0.214,0.421
14,SHAP,46,0.158,0.483,0.032,0.17,0.445
14,SHAP,47,0.12,0.451,0.103,0.229,0.424
14,SHAP,48,0.178,0.553,0.06,0.248,0.48
14,SHAP,49,0.169,0.487,0.004,0.291,0.486
14,SHAP,50,0.066,0.474,0.009,0.161,0.423
14,SHAP,51,0.124,0.483,0.041,0.187,0.438
14,SHAP,52,0.154,0.481,0.102,0.246,0.445
14,SHAP,53,0.08,0.474,0.004,0.259,0.452
14,SHAP,54,0.16,0.532,0.828,0.254,0.28
14,SHAP,55,0.181,0.538,0.067,0.243,0.474
14,SHAP,56,0.207,0.481,0.022,0.301,0.492
14,SHAP,57,0.289,0.501,0.011,0.41,0.547
14,SHAP,58,0.252,0.478,0.003,0.249,0.494
14,SHAP,59,0.06,0.453,0.009,0.153,0.414
14,SHAP,60,0.12,0.507,0.006,0.292,0.478
14,SHAP,61,0.24,0.503,0.03,0.223,0.484
14,SHAP,62,0.095,0.483,0.052,0.226,0.438
14,SHAP,63,0.152,0.469,0.003,0.198,0.454
14,SHAP,64,0.15,0.455,0.1,0.287,0.448
14,SHAP,65,0.138,0.477,0.01,0.232,0.459
14,SHAP,66,0.128,0.535,0.041,0.257,0.47
14,SHAP,67,0.053,0.438,0.07,0.197,0.405
14,SHAP,68,0.224,0.547,0.105,0.349,0.504
14,SHAP,69,0.138,0.486,0.034,0.273,0.466
14,SHAP,70,0.19,0.513,0.04,0.231,0.474
14,SHAP,71,0.213,0.504,0.01,0.202,0.477
14,SHAP,72,0.124,0.445,0.045,0.248,0.443
14,SHAP,73,0.131,0.468,0.158,0.271,0.428
14,SHAP,74,0.171,0.478,0.003,0.229,0.469
14,SHAP,75,0.153,0.461,0.086,0.219,0.437
14,SHAP,76,0.069,0.496,0.009,0.265,0.455
14,SHAP,77,0.114,0.478,0.02,0.239,0.453
14,SHAP,78,0.076,0.464,0.001,0.147,0.422
14,SHAP,79,0.287,0.512,0.055,0.313,0.514
14,SHAP,80,0.171,0.488,0.002,0.228,0.471
14,SHAP,81,0.123,0.502,0.017,0.213,0.455
14,SHAP,82,0.139,0.459,0.003,0.293,0.472
14,SHAP,83,0.196,0.529,0.006,0.221,0.485
14,SHAP,84,0.119,0.481,0.795,0.254,0.265
14,SHAP,85,0.13,0.472,0.015,0.273,0.465
14,SHAP,86,0.159,0.492,0.017,0.252,0.471
14,SHAP,87,0.134,0.49,0.046,0.221,0.45
14,SHAP,88,0.129,0.445,0.104,0.144,0.403
14,SHAP,89,0.269,0.539,0.017,0.239,0.508
14,SHAP,90,0.085,0.435,0.049,0.173,0.411
14,SHAP,91,0.164,0.481,0.02,0.23,0.464
14,SHAP,92,0.089,0.466,0.028,0.221,0.437
14,SHAP,93,0.179,0.528,0.004,0.258,0.49
14,SHAP,94,0.14,0.473,0.002,0.266,0.469
14,SHAP,95,0.131,0.519,0.002,0.223,0.468
14,SHAP,96,0.126,0.467,0.043,0.254,0.451
14,SHAP,97,0.271,0.495,0.07,0.256,0.488
14,SHAP,98,0.195,0.479,0.118,0.292,0.462
14,SHAP,99,0.225,0.459,0.007,0.214,0.473
15,GradCAM,0,0.983,0.389,0.094,0.995,0.818
15,GradCAM,1,0.935,0.426,0.098,0.991,0.813
15,GradCAM,2,0.897,0.353,0.258,0.971,0.741
15,GradCAM,3,0.862,0.406,0.146,0.991,0.778
15,GradCAM,4,0.934,0.358,0.182,0.99,0.775
15,GradCAM,5,0.886,0.303,0.068,0.991,0.778
15,GradCAM,6,0.977,0.472,0.173,0.998,0.819
15,GradCAM,7,0.841,0.364,0.028,0.985,0.79
15,GradCAM,8,0.86,0.366,0.756,0.978,0.612
15,GradCAM,9,0.928,0.421,0.121,0.986,0.803
15,GradCAM,10,0.967,0.463,0.016,0.997,0.853
15,GradCAM,11,0.958,0.399,0.13,0.995,0.806
15,GradCAM,12,0.975,0.443,0.203,0.998,0.803
15,GradCAM,13,0.869,0.412,0.179,0.989,0.772
15,GradCAM,14,0.916,0.365,0.704,0.978,0.639
15,GradCAM,15,0.802,0.339,0.13,0.979,0.748
15,GradCAM,16,0.9,0.381,0.857,0.99,0.603
15,GradCAM,17,0.868,0.318,0.064,0.985,0.777
15,GradCAM,18,0.88,0.464,0.131,0.993,0.802
15,GradCAM,19,0.858,0.318,0.038,0.972,0.777
15,GradCAM,20,0.705,0.43,0.052,0.986,0.767
15,GradCAM,21,0.929,0.353,0.018,0.981,0.811
15,GradCAM,22,0.86,0.403,0.666,0.959,0.639
15,GradCAM,23,0.967,0.404,0.274,0.987,0.771
15,GradCAM,24,0.919,0.376,0.071,0.986,0.802
15,GradCAM,25,0.838,0.312,0.177,0.983,0.739
15,GradCAM,26,0.789,0.41,0.055,0.985,0.782
15,GradCAM,27,0.858,0.304,0.021,0.976,0.779
15,GradCAM,28,0.875,0.303,0.128,0.992,0.76
15,GradCAM,29,0.952,0.446,0.24,0.995,0.788
